pat_date	pat_userid	pat_num_actions
2016-04-26	455421	3
2016-04-26	1921264	41
2016-04-26	2316288	1
2016-04-26	2790592	1
2016-04-26	6196463	2
2016-04-26	7505908	519
2016-04-26	8757051	1
2016-04-26	8975611	1
2016-04-26	9346035	2
2016-04-26	9676078	32
2016-04-26	10539714	1
2016-04-26	10614794	10
2016-04-26	12553070	2
2016-04-26	13130532	9
2016-04-26	13821812	41
2016-04-26	15564627	18
2016-04-26	17772824	76
2016-04-26	18622101	2
2016-04-26	18899359	7
2016-04-26	19959423	3
2016-04-26	20452276	6
2016-04-26	21810445	1
2016-04-26	22089808	13
2016-04-26	22150936	4
2016-04-26	22604547	21
2016-04-26	23748255	8
2016-04-26	23962824	2
2016-04-26	24271879	13
2016-04-26	24619723	9
2016-04-26	24796666	6
2016-04-26	24812962	19
2016-04-26	25436602	1
2016-04-26	25959191	2
2016-04-26	27481818	2
2016-04-26	27484617	5
2016-04-26	27612457	2
2016-04-26	27626790	2
2016-04-26	27681337	23
2016-04-26	27691986	18
2016-04-26	27734338	1
2016-04-26	27816709	1
2016-04-26	27961749	2
2016-04-27	84612	61
2016-04-27	334887	14
2016-04-27	1921264	26
2016-04-27	7505908	391
2016-04-27	9346035	2
2016-04-27	9676078	2
2016-04-27	10614794	18
2016-04-27	13130532	40
2016-04-27	13821812	77
2016-04-27	15564627	8
2016-04-27	15566186	10
2016-04-27	16852310	7
2016-04-27	17772824	70
2016-04-27	17956451	2
2016-04-27	18364158	5
2016-04-27	19928789	10
2016-04-27	20078865	19
2016-04-27	20441404	7
2016-04-27	20452276	1
2016-04-27	21491290	2
2016-04-27	21810445	2
2016-04-27	22604547	12
2016-04-27	23616447	1
2016-04-27	23748255	6
2016-04-27	24271879	21
2016-04-27	24486172	10
2016-04-27	24796666	8
2016-04-27	25523690	2
2016-04-27	27612457	2
2016-04-27	27816709	1
2016-04-27	27846615	3
2016-04-27	28097664	2
2016-04-28	4295	10
2016-04-28	84612	17
2016-04-28	120801	6
2016-04-28	560483	6
2016-04-28	1120286	3
2016-04-28	2779825	14
2016-04-28	5360838	2
2016-04-28	7505908	411
2016-04-28	9109237	2
2016-04-28	9676078	9
2016-04-28	9882671	2
2016-04-28	10248457	4
2016-04-28	12553070	2
2016-04-28	12933241	3
2016-04-28	13130532	11
2016-04-28	13821812	65
2016-04-28	16852310	4
2016-04-28	18364158	8
2016-04-28	18622101	8
2016-04-28	20078865	101
2016-04-28	20441404	5
2016-04-28	20452276	1
2016-04-28	20676877	46
2016-04-28	22604547	26
2016-04-28	23616447	3
2016-04-28	23748255	2
2016-04-28	23770065	1
2016-04-28	24257907	4
2016-04-28	24271879	68
2016-04-28	24796666	2
2016-04-28	24812962	2
2016-04-28	26073722	1
2016-04-28	26252026	1
2016-04-28	26677019	2
2016-04-28	27496036	1
2016-04-28	27612457	4
2016-04-28	27734338	1
2016-04-28	27816709	4
2016-04-28	27917977	16
2016-04-29	84612	41
2016-04-29	120801	24
2016-04-29	262675	1
2016-04-29	560483	4
2016-04-29	2779825	14
2016-04-29	6196463	7
2016-04-29	7505908	143
2016-04-29	7792240	1
2016-04-29	8975611	1
2016-04-29	9346035	2
2016-04-29	9676078	2
2016-04-29	10248457	10
2016-04-29	10357594	1
2016-04-29	10539714	4
2016-04-29	13130532	77
2016-04-29	13821812	146
2016-04-29	14596827	4
2016-04-29	16624235	3
2016-04-29	16852310	6
2016-04-29	17692156	15
2016-04-29	18364158	11
2016-04-29	18853599	1
2016-04-29	19928789	18
2016-04-29	20078865	10
2016-04-29	20676877	2
2016-04-29	21491290	1
2016-04-29	21810445	4
2016-04-29	21984574	1
2016-04-29	22604547	16
2016-04-29	24257907	6
2016-04-29	24271879	36
2016-04-29	24619723	5
2016-04-29	24796666	6
2016-04-29	26033934	2
2016-04-29	26252026	1
2016-04-29	27081040	1
2016-04-29	27612457	10
2016-04-29	27626790	1
2016-04-29	27816709	3
2016-04-29	27917977	2
2016-04-29	27966228	1
2016-04-29	28097664	3
2016-04-30	34431	14
2016-04-30	59944	1
2016-04-30	84612	4
2016-04-30	1904640	18
2016-04-30	5197671	1
2016-04-30	6196463	3
2016-04-30	6402792	11
2016-04-30	7505908	30
2016-04-30	9346035	2
2016-04-30	9676078	12
2016-04-30	10248457	4
2016-04-30	10539714	1
2016-04-30	10614794	5
2016-04-30	13821812	109
2016-04-30	16852310	2
2016-04-30	17692156	3
2016-04-30	17956451	5
2016-04-30	20883229	22
2016-04-30	21417351	2
2016-04-30	21491290	4
2016-04-30	22270931	2
2016-04-30	22519501	12
2016-04-30	23616447	1
2016-04-30	24271879	2
2016-04-30	24796666	4
2016-04-30	25523690	6
2016-04-30	25714004	6
2016-04-30	25998241	2
2016-04-30	27816709	3
2016-04-30	27917977	20
2016-05-01	455421	3
2016-05-01	1904640	17
2016-05-01	4984038	2
2016-05-01	6196463	8
2016-05-01	7505908	435
2016-05-01	9346035	2
2016-05-01	10235705	3
2016-05-01	10248457	2
2016-05-01	10357594	1
2016-05-01	13821812	225
2016-05-01	16624235	1
2016-05-01	17692156	2
2016-05-01	17772824	50
2016-05-01	17956451	1
2016-05-01	18510469	31
2016-05-01	18622101	46
2016-05-01	19224759	4
2016-05-01	21035594	2
2016-05-01	21417351	3
2016-05-01	21491290	1
2016-05-01	21640150	2
2016-05-01	23039188	5
2016-05-01	23748255	4
2016-05-01	23786866	2
2016-05-01	24796666	4
2016-05-01	25523690	3
2016-05-01	26250453	2
2016-05-01	27484617	2
2016-05-01	27612457	3
2016-05-01	27871940	2
2016-05-01	27917977	22
2016-05-02	4295	8
2016-05-02	84612	14
2016-05-02	297315	5
2016-05-02	335025	3
2016-05-02	455421	2
2016-05-02	2512606	9
2016-05-02	6196463	8
2016-05-02	6282205	1
2016-05-02	7505908	278
2016-05-02	9080397	1
2016-05-02	10248457	6
2016-05-02	13821812	117
2016-05-02	14644224	6
2016-05-02	16624235	3
2016-05-02	16852310	4
2016-05-02	17692156	9
2016-05-02	18364158	10
2016-05-02	18510469	41
2016-05-02	19224759	13
2016-05-02	20452276	6
2016-05-02	21491290	1
2016-05-02	21810445	2
2016-05-02	22604547	15
2016-05-02	23039188	1
2016-05-02	23748255	2
2016-05-02	23786866	3
2016-05-02	24271879	64
2016-05-02	24706733	14
2016-05-02	24796666	4
2016-05-02	24812962	9
2016-05-02	27612457	4
2016-05-02	27744405	31
2016-05-02	27816709	2
2016-05-02	27871940	4
2016-05-02	27969741	4
2016-05-03	4295	6
2016-05-03	59944	1
2016-05-03	63405	1
2016-05-03	84612	19
2016-05-03	297315	2
2016-05-03	2512606	9
2016-05-03	2820395	1
2016-05-03	6196463	5
2016-05-03	6402792	8
2016-05-03	7505908	554
2016-05-03	9080397	1
2016-05-03	9676078	7
2016-05-03	9699525	4
2016-05-03	10539714	1
2016-05-03	10614794	4
2016-05-03	11322693	1
2016-05-03	13821812	80
2016-05-03	14644224	4
2016-05-03	16624235	3
2016-05-03	17772824	37
2016-05-03	19212762	9
2016-05-03	19224759	40
2016-05-03	21035594	3
2016-05-03	21299956	5
2016-05-03	22604547	7
2016-05-03	23748255	14
2016-05-03	23786866	1
2016-05-03	24271879	21
2016-05-03	24796666	14
2016-05-03	24812962	8
2016-05-03	25523690	3
2016-05-03	26398660	3
2016-05-03	27496036	2
2016-05-03	27612457	2
2016-05-03	27734338	3
2016-05-03	27744405	15
2016-05-03	27816709	43
2016-05-04	4295	12
2016-05-04	84612	19
2016-05-04	297315	1
2016-05-04	798639	1
2016-05-04	1921264	2
2016-05-04	2157954	1
2016-05-04	4984038	2
2016-05-04	5197671	1
2016-05-04	6196463	4
2016-05-04	6402792	2
2016-05-04	7505908	340
2016-05-04	9346035	4
2016-05-04	10248457	6
2016-05-04	10357594	2
2016-05-04	10539714	1
2016-05-04	10614794	6
2016-05-04	11916782	1
2016-05-04	12118640	4
2016-05-04	13821812	65
2016-05-04	16624235	2
2016-05-04	18622101	18
2016-05-04	18899359	4
2016-05-04	19212762	2
2016-05-04	19224759	6
2016-05-04	20452276	1
2016-05-04	21035594	1
2016-05-04	21299956	3
2016-05-04	21491290	2
2016-05-04	22604547	17
2016-05-04	23786866	1
2016-05-04	24271879	19
2016-05-04	24544211	1
2016-05-04	24796666	7
2016-05-04	24812962	29
2016-05-04	26766008	7
2016-05-04	27612457	1
2016-05-04	27744405	51
2016-05-04	27816709	21
2016-05-04	28097664	1
2016-05-05	4295	2
2016-05-05	20134	2
2016-05-05	262675	1
2016-05-05	334887	4
2016-05-05	6196463	6
2016-05-05	7505908	487
2016-05-05	8390765	7
2016-05-05	9346035	2
2016-05-05	9676078	7
2016-05-05	10248457	2
2016-05-05	10539714	4
2016-05-05	10614794	5
2016-05-05	13167879	3
2016-05-05	13821812	63
2016-05-05	13987931	4
2016-05-05	14730724	7
2016-05-05	15364288	8
2016-05-05	15707762	2
2016-05-05	17397640	3
2016-05-05	18364158	1
2016-05-05	18985077	7
2016-05-05	19212762	3
2016-05-05	20452276	7
2016-05-05	21035594	2
2016-05-05	21491290	2
2016-05-05	22150306	2
2016-05-05	22604547	20
2016-05-05	23748255	6
2016-05-05	24257907	6
2016-05-05	24271879	18
2016-05-05	24544211	12
2016-05-05	24796666	24
2016-05-05	24878374	9
2016-05-05	25959191	1
2016-05-05	26386571	8
2016-05-05	26677019	2
2016-05-05	27470640	12
2016-05-05	27612457	1
2016-05-05	27816709	17
2016-05-05	27913297	6
2016-05-06	4295	2
2016-05-06	84612	2
2016-05-06	120801	2
2016-05-06	455421	2
2016-05-06	798639	2
2016-05-06	1921264	6
2016-05-06	5360838	13
2016-05-06	6196463	3
2016-05-06	7505908	531
2016-05-06	8500787	12
2016-05-06	9346035	2
2016-05-06	9676078	1
2016-05-06	10248457	2
2016-05-06	13821812	106
2016-05-06	13987931	2
2016-05-06	15707762	4
2016-05-06	17847210	5
2016-05-06	17956451	4
2016-05-06	18622101	28
2016-05-06	20452276	1
2016-05-06	20676877	10
2016-05-06	21035594	2
2016-05-06	21810445	2
2016-05-06	22604547	3
2016-05-06	23748255	4
2016-05-06	23786866	3
2016-05-06	24257907	12
2016-05-06	24271879	3
2016-05-06	24796666	10
2016-05-06	24878374	2
2016-05-06	25523690	6
2016-05-06	26386571	11
2016-05-06	26398660	1
2016-05-06	27470640	7
2016-05-06	27612457	4
2016-05-06	27816709	16
2016-05-06	27930992	10
2016-05-07	120801	7
2016-05-07	798639	5
2016-05-07	5014595	1
2016-05-07	6196463	6
2016-05-07	7505908	957
2016-05-07	9676078	2
2016-05-07	9699525	2
2016-05-07	10614794	10
2016-05-07	13821812	29
2016-05-07	16624235	2
2016-05-07	17692156	4
2016-05-07	18364158	2
2016-05-07	19212762	27
2016-05-07	23616447	2
2016-05-07	23748255	6
2016-05-07	24271879	2
2016-05-07	24796666	14
2016-05-07	26033934	10
2016-05-07	26386571	3
2016-05-07	27470640	8
2016-05-07	27763972	60
2016-05-07	27816709	22
2016-05-07	27917977	8
2016-05-07	27930909	15
2016-05-08	69942	12
2016-05-08	84612	19
2016-05-08	120801	10
2016-05-08	262675	1
2016-05-08	798639	1
2016-05-08	6196463	1
2016-05-08	7505908	637
2016-05-08	9676078	6
2016-05-08	10248457	2
2016-05-08	10614794	4
2016-05-08	13821812	10
2016-05-08	15891802	1
2016-05-08	17772824	27
2016-05-08	18364158	2
2016-05-08	19212762	1
2016-05-08	21491290	1
2016-05-08	21840846	10
2016-05-08	22089808	2
2016-05-08	23616447	1
2016-05-08	23786866	4
2016-05-08	24796666	4
2016-05-08	25523690	12
2016-05-08	25959191	4
2016-05-08	26386571	3
2016-05-08	26928096	15
2016-05-08	27470640	26
2016-05-08	27518358	3
2016-05-08	27612457	3
2016-05-08	27763972	40
2016-05-08	27816709	2
2016-05-08	27871940	1
2016-05-08	27917977	14
2016-05-08	28080606	5
2016-05-08	28218112	4
2016-05-09	4295	8
2016-05-09	57673	12
2016-05-09	84612	33
2016-05-09	120801	4
2016-05-09	262675	1
2016-05-09	455421	5
2016-05-09	560483	12
2016-05-09	1921264	74
2016-05-09	6196463	3
2016-05-09	6282205	2
2016-05-09	7505908	463
2016-05-09	9346035	2
2016-05-09	9676078	2
2016-05-09	9882671	2
2016-05-09	10248457	12
2016-05-09	10614794	4
2016-05-09	10728040	52
2016-05-09	13821812	29
2016-05-09	17772824	31
2016-05-09	18364158	4
2016-05-09	19224759	2
2016-05-09	20483988	37
2016-05-09	22150306	4
2016-05-09	22604547	8
2016-05-09	23616447	2
2016-05-09	24544211	12
2016-05-09	24796666	4
2016-05-09	25523690	4
2016-05-09	25859633	7
2016-05-09	27273818	1
2016-05-09	27470640	59
2016-05-09	27612457	2
2016-05-09	27816709	3
2016-05-09	27868507	8
2016-05-09	27917977	5
2016-05-10	4295	2
2016-05-10	84612	3
2016-05-10	455421	5
2016-05-10	5197671	1
2016-05-10	6196463	6
2016-05-10	6282205	1
2016-05-10	7505908	289
2016-05-10	7855132	2
2016-05-10	9676078	6
2016-05-10	10248457	2
2016-05-10	10614794	13
2016-05-10	10728040	2
2016-05-10	13821812	56
2016-05-10	17772824	20
2016-05-10	18622101	37
2016-05-10	19212762	3
2016-05-10	20800274	1
2016-05-10	21885719	7
2016-05-10	22164567	2
2016-05-10	22604547	9
2016-05-10	24041054	2
2016-05-10	24271879	7
2016-05-10	24544211	7
2016-05-10	24619723	4
2016-05-10	26386571	6
2016-05-10	26677019	2
2016-05-10	27470640	29
2016-05-10	27496036	1
2016-05-10	27626790	4
2016-05-10	27681337	16
2016-05-10	27816709	6
2016-05-10	27871940	1
2016-05-11	455421	1
2016-05-11	560483	2
2016-05-11	1921264	15
2016-05-11	6196463	3
2016-05-11	7505908	1256
2016-05-11	8757051	1
2016-05-11	9676078	8
2016-05-11	9969665	2
2016-05-11	12004276	27
2016-05-11	13821812	144
2016-05-11	19959423	1
2016-05-11	22604547	4
2016-05-11	23616447	3
2016-05-11	23786866	1
2016-05-11	26677019	20
2016-05-11	27032296	4
2016-05-11	27470640	34
2016-05-11	27496036	6
2016-05-11	27612457	1
2016-05-11	27626790	1
2016-05-11	27816709	5
2016-05-11	27930992	8
2016-05-11	28271203	2
2016-05-12	4295	10
2016-05-12	84612	3
2016-05-12	262675	1
2016-05-12	334887	6
2016-05-12	1921264	60
2016-05-12	5197671	2
2016-05-12	6196463	2
2016-05-12	6282205	1
2016-05-12	7505908	715
2016-05-12	9676078	3
2016-05-12	9882671	5
2016-05-12	10539714	1
2016-05-12	12004276	4
2016-05-12	13821812	25
2016-05-12	17956451	3
2016-05-12	20452276	24
2016-05-12	20676877	6
2016-05-12	21035594	1
2016-05-12	22604547	6
2016-05-12	22665218	4
2016-05-12	23616447	1
2016-05-12	24257907	5
2016-05-12	24812962	8
2016-05-12	25523690	2
2016-05-12	26386571	3
2016-05-12	26677019	1
2016-05-12	27470640	118
2016-05-12	27496036	2
2016-05-12	27626790	4
2016-05-12	27681337	10
2016-05-12	27816709	8
2016-05-12	27917977	3
2016-05-13	4295	20
2016-05-13	84612	2
2016-05-13	560483	2
2016-05-13	1921264	77
2016-05-13	4507268	47
2016-05-13	6196463	6
2016-05-13	6282205	2
2016-05-13	7505908	575
2016-05-13	9676078	5
2016-05-13	10248457	2
2016-05-13	10614794	22
2016-05-13	11698331	3
2016-05-13	12553070	3
2016-05-13	13821812	11
2016-05-13	17397640	3
2016-05-13	17692156	2
2016-05-13	17772824	88
2016-05-13	20452276	8
2016-05-13	20676877	4
2016-05-13	20834545	2
2016-05-13	21322594	2
2016-05-13	22413472	3
2016-05-13	22604547	2
2016-05-13	23616447	2
2016-05-13	24041054	2
2016-05-13	24812962	1
2016-05-13	26386571	6
2016-05-13	27470640	124
2016-05-13	27496036	1
2016-05-13	27612457	2
2016-05-13	27681337	15
2016-05-13	27816709	3
2016-05-13	28156462	5
2016-05-14	6282205	12
2016-05-14	7505908	686
2016-05-14	7529026	25
2016-05-14	8757051	6
2016-05-14	10248457	10
2016-05-14	10614794	12
2016-05-14	13821812	14
2016-05-14	13987931	6
2016-05-14	17911012	50
2016-05-14	19139108	2
2016-05-14	21035594	1
2016-05-14	21322594	31
2016-05-14	21491290	1
2016-05-14	22665218	21
2016-05-14	23616447	4
2016-05-14	24619723	3
2016-05-14	27183789	6
2016-05-14	27470640	53
2016-05-14	27816709	7
2016-05-14	28156462	2
2016-05-15	84612	7
2016-05-15	262675	1
2016-05-15	5360838	8
2016-05-15	6282205	1
2016-05-15	7505908	728
2016-05-15	10248457	2
2016-05-15	10539714	1
2016-05-15	10614794	6
2016-05-15	13588723	6
2016-05-15	13821812	8
2016-05-15	16624235	1
2016-05-15	17771490	8
2016-05-15	17772824	36
2016-05-15	17911012	12
2016-05-15	18622101	39
2016-05-15	20266311	15
2016-05-15	20452276	2
2016-05-15	21035594	1
2016-05-15	21491290	1
2016-05-15	22604547	2
2016-05-15	24619723	1
2016-05-15	24796666	6
2016-05-15	26386571	7
2016-05-15	26778615	1
2016-05-15	27388749	14
2016-05-15	27470640	44
2016-05-15	27518358	3
2016-05-15	27816709	9
2016-05-15	28271203	2
2016-05-16	4295	8
2016-05-16	120801	1
2016-05-16	455421	4
2016-05-16	560483	4
2016-05-16	1350160	6
2016-05-16	1921264	49
2016-05-16	4507268	20
2016-05-16	7505908	613
2016-05-16	9109237	2
2016-05-16	9882671	2
2016-05-16	10539714	1
2016-05-16	10614794	8
2016-05-16	13588723	7
2016-05-16	13821812	19
2016-05-16	16431338	3
2016-05-16	17771490	26
2016-05-16	17772824	22
2016-05-16	17843555	1
2016-05-16	18557890	16
2016-05-16	18622101	50
2016-05-16	20266311	45
2016-05-16	20676877	4
2016-05-16	21010037	2
2016-05-16	21491290	1
2016-05-16	22604547	3
2016-05-16	22665218	2
2016-05-16	23616447	2
2016-05-16	23970182	2
2016-05-16	24796666	4
2016-05-16	25523690	2
2016-05-16	26363623	1
2016-05-16	26386571	12
2016-05-16	27032296	18
2016-05-16	27470640	16
2016-05-16	27518358	7
2016-05-16	27734338	4
2016-05-16	27816709	15
2016-05-16	27871940	2
2016-05-16	27917977	12
2016-05-17	4295	24
2016-05-17	84612	2
2016-05-17	120801	1
2016-05-17	459990	1
2016-05-17	560483	4
2016-05-17	1455149	5
2016-05-17	1921264	49
2016-05-17	4507268	17
2016-05-17	5197671	1
2016-05-17	5360838	7
2016-05-17	6282205	1
2016-05-17	7505908	528
2016-05-17	9346035	8
2016-05-17	9882671	2
2016-05-17	10248457	2
2016-05-17	10614794	23
2016-05-17	13821812	13
2016-05-17	17771490	19
2016-05-17	17772824	30
2016-05-17	18557890	32
2016-05-17	18622101	52
2016-05-17	19928789	4
2016-05-17	20676877	4
2016-05-17	21491290	4
2016-05-17	22519501	60
2016-05-17	22604547	2
2016-05-17	22828362	2
2016-05-17	23616447	1
2016-05-17	23770065	1
2016-05-17	24619723	13
2016-05-17	24812962	55
2016-05-17	26386571	7
2016-05-17	27470640	35
2016-05-17	27612457	2
2016-05-17	27626790	2
2016-05-17	27816709	8
2016-05-17	27871940	2
2016-05-17	28072007	7
2016-05-17	28155240	34
2016-05-17	28156462	2
2016-05-18	4295	12
2016-05-18	84612	4
2016-05-18	120801	9
2016-05-18	263523	4
2016-05-18	455421	5
2016-05-18	560483	4
2016-05-18	1646408	4
2016-05-18	1921264	21
2016-05-18	3326310	8
2016-05-18	4507268	49
2016-05-18	6196463	8
2016-05-18	6282205	2
2016-05-18	7505908	549
2016-05-18	7830073	1
2016-05-18	10248457	8
2016-05-18	10614794	7
2016-05-18	13588723	9
2016-05-18	13821812	44
2016-05-18	17771490	2
2016-05-18	17956451	1
2016-05-18	18622101	2
2016-05-18	19959423	1
2016-05-18	20452276	52
2016-05-18	20676877	2
2016-05-18	21035594	2
2016-05-18	21491290	1
2016-05-18	23786866	1
2016-05-18	24271879	2
2016-05-18	24619723	6
2016-05-18	24812962	11
2016-05-18	25523690	2
2016-05-18	26386571	6
2016-05-18	27470640	21
2016-05-18	27548982	1
2016-05-18	27626790	2
2016-05-18	27681337	13
2016-05-18	27816709	9
2016-05-18	28016997	7
2016-05-18	28141892	48
2016-05-18	28155240	101
2016-05-18	28230737	12
2016-05-19	4295	2
2016-05-19	84612	4
2016-05-19	262675	1
2016-05-19	455421	14
2016-05-19	560483	4
2016-05-19	1921264	31
2016-05-19	4507268	35
2016-05-19	6196463	5
2016-05-19	6282205	1
2016-05-19	7505908	621
2016-05-19	9109237	1
2016-05-19	9346035	6
2016-05-19	10248457	6
2016-05-19	10614794	6
2016-05-19	13821812	47
2016-05-19	17771490	43
2016-05-19	17772824	58
2016-05-19	18069909	1
2016-05-19	18364158	2
2016-05-19	18622101	44
2016-05-19	18892583	1
2016-05-19	20452276	3
2016-05-19	20676877	4
2016-05-19	21417351	2
2016-05-19	21491290	1
2016-05-19	22604547	2
2016-05-19	22632709	1
2016-05-19	23786866	1
2016-05-19	24812962	15
2016-05-19	25542642	4
2016-05-19	26386571	4
2016-05-19	26635729	7
2016-05-19	26929784	2
2016-05-19	27470640	2
2016-05-19	27518358	3
2016-05-19	27626790	2
2016-05-19	27816709	3
2016-05-19	27846615	13
2016-05-19	28141892	109
2016-05-19	28155240	19
2016-05-19	28271203	2
2016-05-20	4295	8
2016-05-20	560483	8
2016-05-20	1168880	11
2016-05-20	1646408	2
2016-05-20	1921264	4
2016-05-20	4507268	28
2016-05-20	5360838	2
2016-05-20	6196463	6
2016-05-20	6282205	1
2016-05-20	7505908	73
2016-05-20	9346035	2
2016-05-20	9412278	2
2016-05-20	10248457	10
2016-05-20	10539714	1
2016-05-20	11698331	3
2016-05-20	12054433	111
2016-05-20	13821812	43
2016-05-20	15891802	1
2016-05-20	17771490	3
2016-05-20	18557890	53
2016-05-20	18622101	10
2016-05-20	20441404	7
2016-05-20	21035594	4
2016-05-20	21491290	2
2016-05-20	22604547	2
2016-05-20	23039188	2
2016-05-20	23786866	3
2016-05-20	24796666	11
2016-05-20	24812962	6
2016-05-20	25542642	18
2016-05-20	26135261	4
2016-05-20	26386571	3
2016-05-20	27518358	1
2016-05-20	27613498	8
2016-05-20	27626790	1
2016-05-20	27816709	28
2016-05-20	28103413	49
2016-05-20	28155240	3
2016-05-20	28271203	5
2016-05-21	318807	9
2016-05-21	1646408	37
2016-05-21	1904640	41
2016-05-21	2766075	1
2016-05-21	5360838	2
2016-05-21	6196463	2
2016-05-21	9346035	2
2016-05-21	13821812	73
2016-05-21	15364288	1
2016-05-21	15891802	1
2016-05-21	16860320	5
2016-05-21	17911012	13
2016-05-21	18069909	9
2016-05-21	18557890	1
2016-05-21	21035594	1
2016-05-21	21491290	2
2016-05-21	23786866	5
2016-05-21	23970182	1
2016-05-21	24796666	2
2016-05-21	25523690	19
2016-05-21	25542642	13
2016-05-21	25714004	8
2016-05-21	26386571	8
2016-05-21	27273818	1
2016-05-21	27470640	15
2016-05-21	27518358	2
2016-05-21	27816709	44
2016-05-21	28103413	26
2016-05-21	28155240	12
2016-05-21	28271203	1
2016-05-22	84612	24
2016-05-22	318807	34
2016-05-22	1455149	17
2016-05-22	6402792	7
2016-05-22	9346035	12
2016-05-22	9412278	1
2016-05-22	9676078	2
2016-05-22	10248457	12
2016-05-22	13821812	51
2016-05-22	17772824	33
2016-05-22	18622101	2
2016-05-22	21035594	1
2016-05-22	21119524	15
2016-05-22	21417351	2
2016-05-22	21491290	1
2016-05-22	21810445	1
2016-05-22	23786866	4
2016-05-22	24619723	6
2016-05-22	24796666	6
2016-05-22	25523690	1
2016-05-22	25959191	1
2016-05-22	26386571	10
2016-05-22	26840736	1
2016-05-22	27388749	11
2016-05-22	27612457	1
2016-05-22	27626790	4
2016-05-22	27816709	60
2016-05-22	27871940	3
2016-05-22	27917977	10
2016-05-22	28072007	4
2016-05-22	28103413	11
2016-05-23	4295	2
2016-05-23	84612	11
2016-05-23	459990	1
2016-05-23	560483	10
2016-05-23	1921264	6
2016-05-23	6196463	6
2016-05-23	6282205	1
2016-05-23	7219979	1
2016-05-23	7505908	23
2016-05-23	9346035	2
2016-05-23	10248457	2
2016-05-23	10728040	27
2016-05-23	12624593	6
2016-05-23	13821812	36
2016-05-23	17772824	38
2016-05-23	18892583	11
2016-05-23	20441404	3
2016-05-23	22604547	5
2016-05-23	23786866	7
2016-05-23	24619723	3
2016-05-23	26621756	10
2016-05-23	27081040	1
2016-05-23	27388749	1
2016-05-23	27612457	1
2016-05-23	27626790	5
2016-05-23	27816709	9
2016-05-23	27871940	3
2016-05-23	27930992	13
2016-05-23	28103413	1
2016-05-23	28156462	4
2016-05-24	4295	20
2016-05-24	84612	2
2016-05-24	1492328	49
2016-05-24	1921264	2
2016-05-24	6196463	2
2016-05-24	7505908	59
2016-05-24	9346035	12
2016-05-24	10248457	2
2016-05-24	10534893	6
2016-05-24	10539714	6
2016-05-24	10614794	6
2016-05-24	10728040	1
2016-05-24	11698331	2
2016-05-24	12054433	22
2016-05-24	12624593	12
2016-05-24	13130532	15
2016-05-24	13821812	224
2016-05-24	20483988	1
2016-05-24	21491290	1
2016-05-24	22632709	1
2016-05-24	23786866	2
2016-05-24	24619723	7
2016-05-24	25523690	12
2016-05-24	26386571	7
2016-05-24	26677019	2
2016-05-24	27743190	1
2016-05-24	27816709	17
2016-05-24	27846615	1
2016-05-24	27871940	8
2016-05-24	28103413	48
2016-05-24	28155240	5
2016-05-25	4295	8
2016-05-25	84612	2
2016-05-25	120801	3
2016-05-25	334887	7
2016-05-25	455421	1
2016-05-25	560483	2
2016-05-25	1492328	53
2016-05-25	2387886	4
2016-05-25	5360838	2
2016-05-25	7505908	4
2016-05-25	9346035	22
2016-05-25	9676078	4
2016-05-25	9951654	8
2016-05-25	10539714	1
2016-05-25	10728040	22
2016-05-25	12054433	20
2016-05-25	12624593	4
2016-05-25	13821812	47
2016-05-25	19212762	2
2016-05-25	21491290	5
2016-05-25	22604547	5
2016-05-25	23786866	1
2016-05-25	26034386	30
2016-05-25	26386571	8
2016-05-25	27612457	1
2016-05-25	27613498	2
2016-05-25	27816709	16
2016-05-25	28103413	53
2016-05-25	28156462	2
2016-05-25	28386556	4
2016-05-26	4295	4
2016-05-26	84612	4
2016-05-26	455421	4
2016-05-26	459990	15
2016-05-26	6196463	8
2016-05-26	6282205	2
2016-05-26	7505908	10
2016-05-26	9676078	4
2016-05-26	10539714	1
2016-05-26	10728040	4
2016-05-26	12054433	2
2016-05-26	15707762	2
2016-05-26	15763484	1
2016-05-26	16944783	2
2016-05-26	17771490	2
2016-05-26	17772824	66
2016-05-26	21491290	2
2016-05-26	22736781	1
2016-05-26	23748255	6
2016-05-26	25153857	2
2016-05-26	25959191	18
2016-05-26	26034386	34
2016-05-26	26386571	13
2016-05-26	26677019	9
2016-05-26	27498385	8
2016-05-26	27612457	2
2016-05-26	27816709	31
2016-05-26	27871940	4
2016-05-26	28038601	18
2016-05-26	28103413	12
2016-05-26	28156462	2
2016-05-26	28388150	2
2016-05-27	4295	8
2016-05-27	334887	4
2016-05-27	455421	4
2016-05-27	1218696	1
2016-05-27	1904640	63
2016-05-27	1925080	1
2016-05-27	6196463	3
2016-05-27	6282205	3
2016-05-27	7505908	24
2016-05-27	9676078	3
2016-05-27	10539714	1
2016-05-27	10728040	93
2016-05-27	11220631	1
2016-05-27	11698331	4
2016-05-27	15182757	2
2016-05-27	15364288	1
2016-05-27	15707762	2
2016-05-27	16944783	6
2016-05-27	17771490	8
2016-05-27	17772824	6
2016-05-27	23257138	1
2016-05-27	23786866	4
2016-05-27	24619723	3
2016-05-27	25523690	37
2016-05-27	26034386	69
2016-05-27	27081040	1
2016-05-27	27498385	4
2016-05-27	27816709	3
2016-05-27	27871940	6
2016-05-27	27930909	3
2016-05-27	28038601	8
2016-05-27	28103413	7
2016-05-28	4295	2
2016-05-28	125787	2
